eps,shape,dist,mode,epoch,sigma
0.2,r0.2_1,0.19802007587885373,scratch,35,0.09005321562290192
0.2,r0.2_1,0.19802007587885373,scratch,36,0.08687502890825272
0.2,r0.2_1,0.19802007587885373,scratch,37,0.08396954089403152
0.2,r0.2_1,0.19802007587885373,scratch,38,0.0836394727230072
0.2,r0.2_1,0.19802007587885373,scratch,39,0.08238182216882706
0.2,r0.2_1,0.19802007587885373,scratch,40,0.08002030849456787
0.2,r0.2_1,0.19802007587885373,scratch,41,0.08061715960502625
0.2,r0.2_1,0.19802007587885373,scratch,42,0.08195549249649048
0.2,r0.2_1,0.19802007587885373,scratch,43,0.07908045500516891
0.2,r0.2_1,0.19802007587885373,scratch,44,0.08074677735567093
0.2,r0.2_1,0.19802007587885373,scratch,45,0.07949396222829819
0.2,r0.2_1,0.19802007587885373,scratch,46,0.07720337808132172
0.2,r0.2_1,0.19802007587885373,scratch,47,0.07579851895570755
0.2,r0.2_1,0.19802007587885373,scratch,48,0.07408012449741364
0.2,r0.2_1,0.19802007587885373,scratch,49,0.07813221961259842
0.2,r0.2_1,0.19802007587885373,scratch,50,0.07671036571264267
0.2,r0.2_1,0.19802007587885373,scratch,51,0.07187215983867645
0.2,r0.2_1,0.19802007587885373,scratch,52,0.07313846051692963
0.2,r0.2_1,0.19802007587885373,scratch,53,0.07714627683162689
0.2,r0.2_1,0.19802007587885373,scratch,54,0.07359600067138672
0.2,r0.2_1,0.19802007587885373,scratch,55,0.07171031087636948
0.2,r0.2_1,0.19802007587885373,scratch,56,0.07478539645671844
0.2,r0.2_1,0.19802007587885373,scratch,57,0.07123082876205444
0.2,r0.2_1,0.19802007587885373,scratch,58,0.07210766524076462
0.2,r0.2_1,0.19802007587885373,scratch,59,0.07038535177707672
0.2,r0.2_1,0.19802007587885373,scratch,60,0.06898768991231918
0.2,r0.2_1,0.19802007587885373,scratch,61,0.07274917513132095
0.2,r0.2_1,0.19802007587885373,scratch,62,0.07011927664279938
0.2,r0.2_1,0.19802007587885373,scratch,63,0.06752343475818634
0.2,r0.2_1,0.19802007587885373,scratch,64,0.06990231573581696
0.2,r0.2_1,0.19802007587885373,scratch,65,0.06960158050060272
0.2,r0.2_1,0.19802007587885373,scratch,66,0.06814447790384293
0.2,r0.2_1,0.19802007587885373,scratch,67,0.06813673675060272
0.2,r0.2_1,0.19802007587885373,scratch,68,0.06607768684625626
0.2,r0.2_1,0.19802007587885373,scratch,69,0.06514594703912735
0.2,r0.2_1,0.19802007587885373,scratch,70,0.06870696693658829
0.2,r0.2_1,0.19802007587885373,scratch,71,0.0640164464712143
0.2,r0.2_1,0.19802007587885373,scratch,72,0.06836126744747162
0.2,r0.2_1,0.19802007587885373,scratch,73,0.06895222514867783
0.2,r0.2_1,0.19802007587885373,scratch,74,0.06719803810119629
0.2,r0.2_1,0.19802007587885373,scratch,75,0.06732697039842606
0.2,r0.2_1,0.19802007587885373,scratch,76,0.0704709067940712
0.2,r0.2_1,0.19802007587885373,scratch,77,0.06696760654449463
0.2,r0.2_1,0.19802007587885373,scratch,78,0.06548023223876953
0.2,r0.2_1,0.19802007587885373,scratch,79,0.06447800993919373
0.2,r0.2_1,0.19802007587885373,scratch,80,0.06376087665557861
0.2,r0.2_1,0.19802007587885373,scratch,81,0.06340253353118896
0.2,r0.2_1,0.19802007587885373,scratch,82,0.06281287223100662
0.2,r0.2_1,0.19802007587885373,scratch,83,0.06236826255917549
0.2,r0.2_1,0.19802007587885373,scratch,84,0.06248967722058296
0.2,r0.2_1,0.19802007587885373,scratch,85,0.06405646353960037
0.2,r0.2_1,0.19802007587885373,scratch,86,0.06385362893342972
0.2,r0.2_1,0.19802007587885373,scratch,87,0.06081835553050041
0.2,r0.2_1,0.19802007587885373,scratch,88,0.06456349045038223
0.2,r0.2_1,0.19802007587885373,scratch,89,0.06285058706998825
0.2,r0.2_1,0.19802007587885373,scratch,90,0.0661127120256424
0.2,r0.2_1,0.19802007587885373,scratch,91,0.06013041362166405
0.2,r0.2_1,0.19802007587885373,scratch,92,0.06216444820165634
0.2,r0.2_1,0.19802007587885373,scratch,93,0.06656471639871597
0.2,r0.2_1,0.19802007587885373,scratch,94,0.06048078462481499
0.2,r0.2_1,0.19802007587885373,scratch,95,0.06313099712133408
0.2,r0.2_1,0.19802007587885373,scratch,96,0.0635107010602951
0.2,r0.2_1,0.19802007587885373,scratch,97,0.06110997125506401
0.2,r0.2_1,0.19802007587885373,scratch,98,0.06144595518708229
0.2,r0.2_1,0.19802007587885373,scratch,99,0.06149761751294136
0.2,r0.2_1,0.19802007587885373,scratch,100,0.05936174839735031
0.2,r0.2_1,0.19802007587885373,scratch,101,0.06078371778130531
0.2,r0.2_1,0.19802007587885373,scratch,102,0.06080962345004082
0.2,r0.2_1,0.19802007587885373,scratch,103,0.06280595809221268
0.2,r0.2_1,0.19802007587885373,scratch,104,0.060623858124017715
0.2,r0.2_1,0.19802007587885373,scratch,105,0.06217028200626373
0.2,r0.2_1,0.19802007587885373,scratch,106,0.0620100311934948
0.2,r0.2_1,0.19802007587885373,scratch,107,0.060476306825876236
0.2,r0.2_1,0.19802007587885373,scratch,108,0.06043199822306633
0.2,r0.2_1,0.19802007587885373,scratch,109,0.0599169060587883
0.2,r0.2_1,0.19802007587885373,scratch,110,0.05810078606009483
0.2,r0.2_1,0.19802007587885373,scratch,111,0.059329647570848465
0.2,r0.2_1,0.19802007587885373,scratch,112,0.059009891003370285
0.2,r0.2_1,0.19802007587885373,scratch,113,0.06180235743522644
0.2,r0.2_1,0.19802007587885373,scratch,114,0.059038061648607254
0.2,r0.2_1,0.19802007587885373,scratch,115,0.05959748476743698
0.2,r0.2_1,0.19802007587885373,scratch,116,0.058038171380758286
0.2,r0.2_1,0.19802007587885373,scratch,117,0.060116104781627655
0.2,r0.2_1,0.19802007587885373,scratch,118,0.0600740984082222
0.2,r0.2_1,0.19802007587885373,scratch,119,0.05903157964348793
0.2,r0.2_1,0.19802007587885373,scratch,120,0.05848904326558113
0.2,r0.2_1,0.19802007587885373,scratch,121,0.05704432725906372
0.2,r0.2_1,0.19802007587885373,scratch,122,0.05758048593997955
0.2,r0.2_1,0.19802007587885373,scratch,123,0.05944710969924927
0.2,r0.2_1,0.19802007587885373,scratch,124,0.05720427632331848
0.2,r0.2_1,0.19802007587885373,scratch,125,0.057784419506788254
0.2,r0.2_1,0.19802007587885373,scratch,126,0.057702839374542236
0.2,r0.2_1,0.19802007587885373,scratch,127,0.05933937430381775
0.2,r0.2_1,0.19802007587885373,scratch,128,0.05841931700706482
0.2,r0.2_1,0.19802007587885373,scratch,129,0.058883462101221085
0.2,r0.2_1,0.19802007587885373,scratch,130,0.05967191234230995
0.2,r0.2_1,0.19802007587885373,scratch,131,0.05826808139681816
0.2,r0.2_1,0.19802007587885373,scratch,132,0.05816943570971489
0.2,r0.2_1,0.19802007587885373,scratch,133,0.056446801871061325
0.2,r0.2_1,0.19802007587885373,scratch,134,0.05652398616075516
0.2,r0.2_1,0.19802007587885373,scratch,135,0.058779165148735046
0.2,r0.2_1,0.19802007587885373,scratch,136,0.05673637241125107
0.2,r0.2_1,0.19802007587885373,scratch,137,0.05662623792886734
0.2,r0.2_1,0.19802007587885373,scratch,138,0.0568079948425293
0.2,r0.2_1,0.19802007587885373,scratch,139,0.05615480989217758
0.2,r0.2_1,0.19802007587885373,scratch,140,0.05718423053622246
0.2,r0.2_1,0.19802007587885373,scratch,141,0.057536885142326355
0.2,r0.2_1,0.19802007587885373,scratch,142,0.056391578167676926
0.2,r0.2_1,0.19802007587885373,scratch,143,0.05581912025809288
0.2,r0.2_1,0.19802007587885373,scratch,144,0.05552629753947258
0.2,r0.2_1,0.19802007587885373,scratch,145,0.05633877217769623
0.2,r0.2_1,0.19802007587885373,scratch,146,0.055755048990249634
0.2,r0.2_1,0.19802007587885373,scratch,147,0.05612621456384659
0.2,r0.2_1,0.19802007587885373,scratch,148,0.056727632880210876
0.2,r0.2_1,0.19802007587885373,scratch,149,0.05454174801707268
0.2,r0.2_1,0.19802007587885373,scratch,150,0.054803214967250824
0.2,r0.2_1,0.19802007587885373,scratch,151,0.05658292770385742
0.2,r0.2_1,0.19802007587885373,scratch,152,0.05543028190732002
0.2,r0.2_1,0.19802007587885373,scratch,153,0.054374873638153076
0.2,r0.2_1,0.19802007587885373,scratch,154,0.056489236652851105
0.2,r0.2_1,0.19802007587885373,scratch,155,0.05585792288184166
0.2,r0.2_1,0.19802007587885373,scratch,156,0.0555671863257885
0.2,r0.2_1,0.19802007587885373,scratch,157,0.05446717143058777
0.2,r0.2_1,0.19802007587885373,scratch,158,0.05529440566897392
0.2,r0.2_1,0.19802007587885373,scratch,159,0.055288296192884445
0.2,r0.2_1,0.19802007587885373,scratch,160,0.0551568903028965
0.2,r0.2_1,0.19802007587885373,scratch,161,0.055041734129190445
0.2,r0.2_1,0.19802007587885373,scratch,162,0.0552547350525856
0.2,r0.2_1,0.19802007587885373,scratch,163,0.05535314977169037
0.2,r0.2_1,0.19802007587885373,scratch,164,0.0557369627058506
0.2,r0.2_1,0.19802007587885373,scratch,165,0.053547248244285583
0.2,r0.2_1,0.19802007587885373,scratch,166,0.054993852972984314
0.2,r0.2_1,0.19802007587885373,scratch,167,0.054977383464574814
0.2,r0.2_1,0.19802007587885373,scratch,168,0.05441856384277344
0.2,r0.2_1,0.19802007587885373,scratch,169,0.05404322221875191
0.2,r0.2_1,0.19802007587885373,scratch,170,0.05419095978140831
0.2,r0.2_1,0.19802007587885373,scratch,171,0.053556207567453384
0.2,r0.2_1,0.19802007587885373,scratch,172,0.05442489683628082
0.2,r0.2_1,0.19802007587885373,scratch,173,0.05550088360905647
0.2,r0.2_1,0.19802007587885373,scratch,174,0.053265899419784546
0.2,r0.2_1,0.19802007587885373,scratch,175,0.05437624081969261
0.2,r0.2_1,0.19802007587885373,scratch,176,0.053433649241924286
0.2,r0.2_1,0.19802007587885373,scratch,177,0.05522705614566803
0.2,r0.2_1,0.19802007587885373,scratch,178,0.05370650812983513
0.2,r0.2_1,0.19802007587885373,scratch,179,0.05361627787351608
0.2,r0.2_1,0.19802007587885373,scratch,180,0.05388026311993599
0.2,r0.2_1,0.19802007587885373,scratch,181,0.053786687552928925
0.2,r0.2_1,0.19802007587885373,scratch,182,0.05419178679585457
0.2,r0.2_1,0.19802007587885373,scratch,183,0.0532727912068367
0.2,r0.2_1,0.19802007587885373,scratch,184,0.053341466933488846
0.2,r0.2_1,0.19802007587885373,scratch,185,0.053990062326192856
0.2,r0.2_1,0.19802007587885373,scratch,186,0.05442140996456146
0.2,r0.2_1,0.19802007587885373,scratch,187,0.05375257879495621
0.2,r0.2_1,0.19802007587885373,scratch,188,0.05421499162912369
0.2,r0.2_1,0.19802007587885373,scratch,189,0.053414519876241684
0.2,r0.2_1,0.19802007587885373,warm,0,0.12915636599063873
0.2,r0.2_1,0.19802007587885373,warm,1,0.05288240686058998
0.2,r0.2_1,0.19802007587885373,warm,2,0.050025422126054764
0.2,r0.2_1,0.19802007587885373,warm,3,0.04693451523780823
0.2,r0.2_1,0.19802007587885373,warm,4,0.04532206803560257
0.2,r0.2_1,0.19802007587885373,warm,5,0.043118566274642944
0.2,r0.2_1,0.19802007587885373,warm,6,0.045852769166231155
0.2,r0.2_1,0.19802007587885373,warm,7,0.04556815326213837
0.2,r0.2_1,0.19802007587885373,warm,8,0.04276847839355469
0.2,r0.2_1,0.19802007587885373,warm,9,0.04384526610374451
0.2,r0.2_1,0.19802007587885373,warm,10,0.0421486459672451
0.2,r0.2_1,0.19802007587885373,warm,11,0.04199986904859543
0.2,r0.2_1,0.19802007587885373,warm,12,0.04116567596793175
0.2,r0.2_1,0.19802007587885373,warm,13,0.04010429605841637
0.2,r0.2_1,0.19802007587885373,warm,14,0.04067772999405861
0.2,r0.2_1,0.19802007587885373,warm,15,0.040569599717855453
0.2,r0.2_1,0.19802007587885373,warm,16,0.0401519350707531
0.2,r0.2_1,0.19802007587885373,warm,17,0.041371311992406845
0.2,r0.2_1,0.19802007587885373,warm,18,0.040141262114048004
0.2,r0.2_1,0.19802007587885373,warm,19,0.04021391272544861
0.2,r0.2_1,0.19802007587885373,warm,20,0.040681809186935425
0.2,r0.2_1,0.19802007587885373,warm,21,0.039761677384376526
0.2,r0.2_1,0.19802007587885373,warm,22,0.04061288386583328
0.2,r0.2_1,0.19802007587885373,warm,23,0.039960503578186035
0.2,r0.2_1,0.19802007587885373,warm,24,0.03927231952548027
0.2,r0.2_1,0.19802007587885373,warm,25,0.03984421119093895
0.2,r0.2_1,0.19802007587885373,warm,26,0.03896660357713699
0.2,r0.2_1,0.19802007587885373,warm,27,0.04050610959529877
0.2,r0.2_1,0.19802007587885373,warm,28,0.03820405155420303
0.2,r0.2_1,0.19802007587885373,warm,29,0.03893677517771721
0.2,r0.2_1,0.19802007587885373,warm,30,0.03936270996928215
0.2,r0.2_1,0.19802007587885373,warm,31,0.03904607519507408
0.2,r0.2_1,0.19802007587885373,warm,32,0.03850160911679268
0.2,r0.2_1,0.19802007587885373,warm,33,0.03968631103634834
0.2,r0.2_1,0.19802007587885373,warm,34,0.038358740508556366
0.2,r0.2_1,0.19802007587885373,warm,35,0.03862118721008301
0.2,r0.2_1,0.19802007587885373,warm,36,0.03945684805512428
0.2,r0.2_1,0.19802007587885373,warm,37,0.03923817723989487
0.2,r0.2_1,0.19802007587885373,warm,38,0.03936377912759781
0.2,r0.2_1,0.19802007587885373,warm,39,0.03858477249741554
0.2,r0.2_1,0.19802007587885373,warm,40,0.03810418024659157
0.2,r0.2_1,0.19802007587885373,warm,41,0.03833422437310219
0.2,r0.2_1,0.19802007587885373,warm,42,0.039014626294374466
0.2,r0.2_1,0.19802007587885373,warm,43,0.038739293813705444
0.2,r0.2_1,0.19802007587885373,warm_rewarm,0,0.5133509635925293
0.2,r0.2_1,0.19802007587885373,warm_rewarm,1,0.2485097497701645
0.2,r0.2_1,0.19802007587885373,warm_rewarm,2,0.20673246681690216
0.2,r0.2_1,0.19802007587885373,warm_rewarm,3,0.1616870015859604
0.2,r0.2_1,0.19802007587885373,warm_rewarm,4,0.13659214973449707
0.2,r0.2_1,0.19802007587885373,warm_rewarm,5,0.11956825107336044
0.2,r0.2_1,0.19802007587885373,warm_rewarm,6,0.10551431030035019
0.2,r0.2_1,0.19802007587885373,warm_rewarm,7,0.09593898802995682
0.2,r0.2_1,0.19802007587885373,warm_rewarm,8,0.08740118891000748
0.2,r0.2_1,0.19802007587885373,warm_rewarm,9,0.08211225271224976
0.2,r0.2_1,0.19802007587885373,warm_rewarm,10,0.07944563031196594
0.2,r0.2_1,0.19802007587885373,warm_rewarm,11,0.07471204549074173
0.2,r0.2_1,0.19802007587885373,warm_rewarm,12,0.07284940034151077
0.2,r0.2_1,0.19802007587885373,warm_rewarm,13,0.0681244283914566
0.2,r0.2_1,0.19802007587885373,warm_rewarm,14,0.06698223203420639
0.2,r0.2_1,0.19802007587885373,warm_rewarm,15,0.06643475592136383
0.2,r0.2_1,0.19802007587885373,warm_rewarm,16,0.06448429077863693
0.2,r0.2_1,0.19802007587885373,warm_rewarm,17,0.061272136867046356
0.2,r0.2_1,0.19802007587885373,warm_rewarm,18,0.06113993376493454
0.2,r0.2_1,0.19802007587885373,warm_rewarm,19,0.06010747700929642
0.2,r0.2_1,0.19802007587885373,warm_rewarm,20,0.058990247547626495
0.2,r0.2_1,0.19802007587885373,warm_rewarm,21,0.05893903970718384
0.2,r0.2_1,0.19802007587885373,warm_rewarm,22,0.05714726820588112
0.2,r0.2_1,0.19802007587885373,warm_rewarm,23,0.05595606565475464
0.2,r0.2_1,0.19802007587885373,warm_rewarm,24,0.05583300068974495
0.2,r0.2_1,0.19802007587885373,warm_rewarm,25,0.05456453561782837
0.2,r0.2_1,0.19802007587885373,warm_rewarm,26,0.0535716749727726
0.2,r0.2_1,0.19802007587885373,warm_rewarm,27,0.05436382442712784
0.2,r0.2_1,0.19802007587885373,warm_rewarm,28,0.054617345333099365
0.2,r0.2_1,0.19802007587885373,warm_rewarm,29,0.052897512912750244
0.2,r0.2_1,0.19802007587885373,warm_rewarm,30,0.052904240787029266
0.2,r0.2_1,0.19802007587885373,warm_rewarm,31,0.05263185501098633
0.2,r0.2_1,0.19802007587885373,warm_rewarm,32,0.05079277604818344
0.2,r0.2_1,0.19802007587885373,warm_rewarm,33,0.050596933811903
0.2,r0.2_1,0.19802007587885373,warm_rewarm,34,0.051075633615255356
0.2,r0.2_1,0.19802007587885373,warm_rewarm,35,0.04998581111431122
0.2,r0.2_1,0.19802007587885373,warm_rewarm,36,0.049868375062942505
0.2,r0.2_1,0.19802007587885373,warm_rewarm,37,0.049450717866420746
0.2,r0.2_1,0.19802007587885373,warm_rewarm,38,0.05004074051976204
0.2,r0.2_1,0.19802007587885373,warm_rewarm,39,0.05021119862794876
0.2,r0.2_1,0.19802007587885373,warm_rewarm,40,0.04935232177376747
0.2,r0.2_1,0.19802007587885373,warm_rewarm,41,0.048933226615190506
0.2,r0.2_1,0.19802007587885373,warm_rewarm,42,0.047341521829366684
0.2,r0.2_1,0.19802007587885373,warm_rewarm,43,0.04808914288878441
0.2,r0.2_1,0.19802007587885373,warm_rewarm,44,0.048080407083034515
0.2,r0.2_1,0.19802007587885373,warm_rewarm,45,0.047550760209560394
0.2,r0.2_1,0.19802007587885373,warm_rewarm,46,0.04725809767842293
0.2,r0.2_1,0.19802007587885373,warm_rewarm,47,0.04811108112335205
0.2,r0.2_1,0.19802007587885373,warm_rewarm,48,0.047156985849142075
0.2,r0.2_1,0.19802007587885373,warm_rewarm,49,0.04796222597360611
0.2,r0.2_1,0.19802007587885373,warm_rewarm,50,0.04682474583387375
0.2,r0.2_1,0.19802007587885373,warm_rewarm,51,0.046742625534534454
0.2,r0.2_1,0.19802007587885373,warm_rewarm,52,0.0477159321308136
0.2,r0.2_1,0.19802007587885373,warm_rewarm,53,0.04572289437055588
0.2,r0.2_1,0.19802007587885373,warm_rewarm,54,0.04599442332983017
0.2,r0.2_1,0.19802007587885373,warm_rewarm,55,0.046460699290037155
0.2,r0.2_1,0.19802007587885373,warm_rewarm,56,0.045574288815259933
0.2,r0.2_1,0.19802007587885373,warm_rewarm,57,0.045906953513622284
0.2,r0.2_1,0.19802007587885373,warm_rewarm,58,0.04607979953289032
0.2,r0.2_1,0.19802007587885373,warm_rewarm,59,0.045696984976530075
0.2,r0.2_1,0.19802007587885373,warm_rewarm,60,0.04526401683688164
0.2,r0.2_1,0.19802007587885373,warm_rewarm,61,0.04577137157320976
0.2,r0.2_1,0.19802007587885373,warm_rewarm,62,0.04602948948740959
0.2,r0.2_1,0.19802007587885373,warm_rewarm,63,0.046481162309646606
0.2,r0.2_1,0.19802007587885373,warm_rewarm,64,0.045015957206487656
0.2,r0.2_1,0.19802007587885373,warm_rewarm,65,0.04509298875927925
0.2,r0.2_1,0.19802007587885373,warm_rewarm,66,0.04524312913417816
0.2,r0.2_1,0.19802007587885373,warm_rewarm,67,0.04474615678191185
0.2,r0.2_1,0.19802007587885373,warm_rewarm,68,0.04453275725245476
0.2,r0.2_1,0.19802007587885373,warm_rewarm,69,0.04445982724428177
0.2,r0.2_1,0.19802007587885373,warm_rewarm,70,0.04475318267941475
0.2,r0.2_1,0.19802007587885373,warm_rewarm,71,0.04476672038435936
0.2,r0.2_1,0.19802007587885373,warm_rewarm,72,0.044197894632816315
0.2,r0.2_1,0.19802007587885373,warm_rewarm,73,0.044075142592191696
0.2,r0.2_1,0.19802007587885373,warm_rewarm,74,0.04449177905917168
0.2,r0.2_1,0.19802007587885373,warm_rewarm,75,0.04369952902197838
0.2,r0.2_1,0.19802007587885373,warm_rewarm,76,0.04455753043293953
0.2,r0.2_1,0.19802007587885373,warm_rewarm,77,0.04318000748753548
0.2,r0.2_1,0.19802007587885373,warm_rewarm,78,0.04317854344844818
0.2,r0.2_1,0.19802007587885373,warm_rewarm,79,0.04322502389550209
0.2,r0.2_1,0.19802007587885373,warm_rewarm,80,0.043780505657196045
0.2,r0.2_1,0.19802007587885373,warm_rewarm,81,0.043725866824388504
0.2,r0.2_1,0.19802007587885373,warm_rewarm,82,0.043770261108875275
0.2,r0.2_1,0.19802007587885373,warm_rewarm,83,0.0431629978120327
0.2,r0.2_1,0.19802007587885373,warm_rewarm,84,0.0427207387983799
0.2,r0.2_1,0.19802007587885373,warm_rewarm,85,0.0440528430044651
0.2,r0.2_1,0.19802007587885373,warm_rewarm,86,0.04326030611991882
0.2,r0.2_1,0.19802007587885373,warm_rewarm,87,0.0431470163166523
0.2,r0.2_1,0.19802007587885373,warm_rewarm,88,0.04343822970986366
0.2,r0.2_1,0.19802007587885373,warm_rewarm,89,0.0428672730922699
0.2,r0.2_1,0.19802007587885373,warm_rewarm,90,0.04253268986940384
0.2,r0.2_1,0.19802007587885373,warm_rewarm,91,0.04424167424440384
0.2,r0.2_1,0.19802007587885373,warm_rewarm,92,0.04216301813721657
0.2,r0.2_1,0.19802007587885373,warm_rewarm,93,0.04305630922317505
0.2,r0.2_1,0.19802007587885373,warm_rewarm,94,0.04275371506810188
0.2,r0.2_1,0.19802007587885373,warm_rewarm,95,0.04274899885058403
0.2,r0.2_1,0.19802007587885373,warm_rewarm,96,0.04241576045751572
0.2,r0.2_1,0.19802007587885373,warm_rewarm,97,0.043423064053058624
0.2,r0.2_1,0.19802007587885373,warm_rewarm,98,0.04223695769906044
0.2,r0.2_1,0.19802007587885373,warm_rewarm,99,0.04250151664018631
0.2,r0.2_1,0.19802007587885373,warm_rewarm,100,0.04187403619289398
0.2,r0.2_1,0.19802007587885373,warm_rewarm,101,0.04280960559844971
0.2,r0.2_1,0.19802007587885373,warm_rewarm,102,0.04203689470887184
0.2,r0.2_1,0.19802007587885373,warm_rewarm,103,0.04207928851246834
0.2,r0.2_1,0.19802007587885373,warm_rewarm,104,0.042096320539712906
0.2,r0.2_1,0.19802007587885373,warm_rewarm,105,0.04261172190308571
0.2,r0.2_1,0.19802007587885373,warm_rewarm,106,0.04282515496015549
0.2,r0.2_1,0.19802007587885373,warm_rewarm,107,0.04185774177312851
0.2,r0.2_1,0.19802007587885373,warm_rewarm,108,0.043201375752687454
0.2,r0.2_1,0.19802007587885373,warm_rewarm,109,0.04187919199466705
0.2,r0.2_1,0.19802007587885373,warm_rewarm,110,0.04170738533139229
0.2,r0.2_1,0.19802007587885373,warm_rewarm,111,0.04222581163048744
0.2,r0.2_1,0.19802007587885373,warm_rewarm,112,0.042216431349515915
0.2,r0.2_1,0.19802007587885373,warm_rewarm,113,0.04229994863271713
0.2,r0.2_1,0.19802007587885373,warm_rewarm,114,0.04215683788061142
0.2,r0.2_1,0.19802007587885373,warm_rewarm,115,0.04223565384745598
0.2,r0.2_1,0.19802007587885373,warm_rewarm,116,0.04204219579696655
0.2,r0.2_1,0.19802007587885373,warm_rewarm,117,0.042113371193408966
0.2,r0.2_1,0.19802007587885373,warm_rewarm,118,0.04174622893333435
0.2,r0.2_1,0.19802007587885373,warm_rewarm,119,0.04280548915266991
0.2,r0.2_1,0.19802007587885373,warm_rewarm,120,0.04124898463487625
0.2,r0.2_1,0.19802007587885373,warm_rewarm,121,0.0416567362844944
0.2,r0.2_1,0.19802007587885373,warm_rewarm,122,0.041726939380168915
0.2,r0.2_1,0.19802007587885373,warm_rewarm,123,0.042409747838974
0.2,r0.2_1,0.19802007587885373,warm_rewarm,124,0.04110639914870262
0.2,r0.2_1,0.19802007587885373,warm_rewarm,125,0.04160130023956299
0.2,r0.2_1,0.19802007587885373,warm_rewarm,126,0.042042799293994904
0.2,r0.2_1,0.19802007587885373,warm_rewarm,127,0.04145484417676926
0.2,r0.2_1,0.19802007587885373,warm_rewarm,128,0.041973285377025604
0.2,r0.2_1,0.19802007587885373,warm_rewarm,129,0.04202250391244888
0.2,r0.2_1,0.19802007587885373,warm_rewarm,130,0.04189564660191536
0.2,r0.2_1,0.19802007587885373,warm_rewarm,131,0.04129868373274803
0.2,r0.2_1,0.19802007587885373,warm_rewarm,132,0.04173344373703003
0.2,r0.2_1,0.19802007587885373,warm_rewarm,133,0.04150058329105377
0.2,r0.2_1,0.19802007587885373,warm_rewarm,134,0.0417935810983181
0.2,r0.2_1,0.19802007587885373,warm_rewarm,135,0.041639212518930435
0.2,r0.2_1,0.19802007587885373,warm_rewarm,136,0.040928419679403305
0.2,r0.2_1,0.19802007587885373,warm_rewarm,137,0.04117586836218834
0.2,r0.2_1,0.19802007587885373,warm_rewarm,138,0.04113800823688507
0.2,r0.2_1,0.19802007587885373,warm_rewarm,139,0.04149940237402916
0.2,r0.2_1,0.19802007587885373,warm_rewarm,140,0.041482504457235336
0.2,r0.2_1,0.19802007587885373,warm_rewarm,141,0.0416041761636734
0.2,r0.2_1,0.19802007587885373,warm_rewarm,142,0.0414256826043129
0.2,r0.2_1,0.19802007587885373,warm_rewarm,143,0.040772538632154465
0.2,r0.2_1,0.19802007587885373,warm_rewarm,144,0.041065067052841187
0.2,r0.2_1,0.19802007587885373,warm_rewarm,145,0.041044894605875015
0.2,r0.2_1,0.19802007587885373,warm_rewarm,146,0.04123127833008766
0.2,r0.2_1,0.19802007587885373,warm_rewarm,147,0.04125574231147766
0.2,r0.2_1,0.19802007587885373,warm_rewarm,148,0.0412236787378788
0.2,r0.2_1,0.19802007587885373,warm_rewarm,149,0.040986914187669754
0.2,r0.2_1,0.19802007587885373,warm_rewarm,150,0.04104992747306824
0.2,r0.2_1,0.19802007587885373,warm_rewarm,151,0.04067489877343178
0.2,r0.2_1,0.19802007587885373,warm_rewarm,152,0.04136627912521362
0.2,r0.2_1,0.19802007587885373,warm_rewarm,153,0.04092643782496452
0.2,r0.2_1,0.19802007587885373,warm_rewarm,154,0.04089502990245819
0.2,r0.2_1,0.19802007587885373,warm_rewarm,155,0.0406528078019619
0.2,r0.2_1,0.19802007587885373,warm_rewarm,156,0.04104259982705116
0.2,r0.2_1,0.19802007587885373,warm_rewarm,157,0.040980227291584015
0.2,r0.2_1,0.19802007587885373,warm_rewarm,158,0.040730610489845276
0.2,r0.2_1,0.19802007587885373,warm_rewarm,159,0.04078252241015434
0.2,r0.2_1,0.19802007587885373,warm_rewarm,160,0.040970224887132645
0.2,r0.2_1,0.19802007587885373,warm_rewarm,161,0.040825262665748596
0.2,r0.2_1,0.19802007587885373,warm_rewarm,162,0.04058033972978592
0.2,r0.2_1,0.19802007587885373,warm_rewarm,163,0.041071221232414246
0.2,r0.2_1,0.19802007587885373,warm_rewarm,164,0.040655821561813354
0.2,r0.2_1,0.19802007587885373,warm_rewarm,165,0.04095321148633957
0.2,r0.2_1,0.19802007587885373,warm_rewarm,166,0.04060444235801697
0.2,r0.2_1,0.19802007587885373,warm_rewarm,167,0.04114435985684395
0.2,r0.2_1,0.19802007587885373,warm_rewarm,168,0.04074105992913246
0.2,r0.2_1,0.19802007587885373,warm_rewarm,169,0.041468534618616104
0.2,r0.2_1,0.19802007587885373,warm_rewarm,170,0.040616776794195175
0.8,r0.8_0,0.6431156811554433,scratch,0,0.4551391005516052
0.8,r0.8_0,0.6431156811554433,scratch,1,0.3030940294265747
0.8,r0.8_0,0.6431156811554433,scratch,2,0.28264281153678894
0.8,r0.8_0,0.6431156811554433,scratch,3,0.2415485680103302
0.8,r0.8_0,0.6431156811554433,scratch,4,0.21227246522903442
0.8,r0.8_0,0.6431156811554433,scratch,5,0.1829463541507721
0.8,r0.8_0,0.6431156811554433,scratch,6,0.1608419120311737
0.8,r0.8_0,0.6431156811554433,scratch,7,0.15303002297878265
0.8,r0.8_0,0.6431156811554433,scratch,8,0.13871578872203827
0.8,r0.8_0,0.6431156811554433,scratch,9,0.13551153242588043
0.8,r0.8_0,0.6431156811554433,scratch,10,0.12694066762924194
