eps,shape,recipe_dist,mode,ep0,ep1,ep2,ep3,ep4,ep5,ep6,ep7,ep8,ep9,ep10,ep11,ep12,ep13,ep14,ep15,ep16,ep17,ep18,ep19,ep20,ep21,ep22,ep23,ep24,ep25,ep26,ep27,ep28,ep29,ep30,ep31,ep32,ep33,ep34,ep35,ep36,ep37,ep38,ep39,ep40,ep41,ep42,ep43,ep44,ep45,ep46,ep47,ep48,ep49,ep50
0.05,r0.05_0,0.04976233735833335,warm,0.045617543160915375,0.032209157943725586,0.03112860582768917,0.03118826635181904,0.031899187713861465,0.03096461482346058,0.0293341763317585,0.029635222628712654,0.029501400887966156,0.02861795574426651,0.029435018077492714,0.028626587241888046,0.028799640014767647,0.028375668451189995,0.02789057232439518,0.028028957545757294,0.02789994701743126,0.028143679723143578,0.027562787756323814,0.027424359694123268,0.027638234198093414,0.02773291803896427,0.02766624093055725,0.027601081877946854,0.02738279290497303,0.02718501351773739,0.02775775082409382,0.027361739426851273,0.027498731389641762,0.027504796162247658,0.027606064453721046
0.05,r0.05_0,0.04976233735833335,scratch,0.498250812292099,0.29927581548690796,0.271087646484375,0.25201383233070374,0.21976613998413086,0.18493862450122833,0.16604678332805634,0.14926742017269135,0.13942575454711914,0.13062921166419983,0.12493631988763809,0.11929488182067871,0.11434387415647507,0.11219397187232971,0.10686137527227402,0.1028384268283844,0.1031036227941513,0.0984191745519638,0.0943012461066246,0.09331105649471283,0.09176401048898697,0.09048805385828018,0.08754332363605499,0.0861215591430664,0.08575744181871414,0.08438878506422043,0.0837029293179512,0.08253937214612961,0.08225841075181961,0.08066753298044205,0.07942574471235275
0.05,r0.05_1,0.050001570530499743,warm,0.048857681453228,0.03126826137304306,0.03179411590099335,0.032184403389692307,0.03136571869254112,0.02975245751440525,0.029514065012335777,0.0300661101937294,0.030039288103580475,0.02869781292974949,0.029384877532720566,0.029450247064232826,0.028977124020457268,0.028843717649579048,0.028059449046850204,0.028299609199166298,0.02779376693069935,0.028288614004850388,0.027867259457707405,0.028034687042236328,0.02796884998679161,0.028130589053034782,0.027768395841121674,0.02777012623846531,0.027942674234509468,0.027638712897896767,0.027681676670908928,0.02763780951499939,0.027678705751895905,0.027555881068110466,0.027619285508990288
0.05,r0.05_1,0.050001570530499743,scratch,0.5188120007514954,0.3082120418548584,0.2721010744571686,0.2431735098361969,0.21771398186683655,0.17380794882774353,0.15794454514980316,0.1441897451877594,0.1353384256362915,0.12837299704551697,0.11953254789113998,0.11644972115755081,0.11313661187887192,0.10821191966533661,0.1080346405506134,0.10405455529689789,0.10128218680620193,0.09679477661848068,0.09671974927186966,0.09439151734113693,0.09298890829086304,0.0902005136013031,0.09124655276536942,0.08879106491804123,0.087100550532341,0.08559867739677429,0.08426269143819809,0.08360175043344498,0.0827624648809433,0.08203908056020737,0.08171921223402023
0.2,r0.2_0,0.19490173266721242,warm,0.12661311030387878,0.05564166605472565,0.05057577043771744,0.048242080956697464,0.04655088111758232,0.043948762118816376,0.044373758137226105,0.04268825799226761,0.04299982264637947,0.04142974689602852,0.04077528417110443,0.041107092052698135,0.03998732566833496,0.0408821702003479,0.039703916758298874,0.039109863340854645,0.03923030570149422,0.03896769508719444,0.03924677520990372,0.0386752188205719,0.03865992650389671,0.038362711668014526,0.03758400306105614,0.03799146041274071,0.03786342591047287,0.03761676698923111,0.0377810038626194,0.03775503858923912,0.03759803622961044,0.03746892139315605,0.03773435950279236
0.2,r0.2_0,0.19490173266721242,scratch,0.5014327168464661,0.301990807056427,0.27889153361320496,0.25693902373313904,0.2279289811849594,0.19387035071849823,0.17244698107242584,0.1581447869539261,0.1477620005607605,0.1402820646762848,0.1279643028974533,0.12319432199001312,0.11764402687549591,0.11462912708520889,0.11061004549264908,0.10700332373380661,0.1015644297003746,0.10063447058200836,0.09762677550315857,0.09742186218500137,0.09412412345409393,0.09444741904735565,0.09210643917322159,0.09025893360376358,0.08796879649162292,0.08756068348884583,0.0867474153637886,0.08685902506113052,0.08390391618013382,0.08417648822069168,0.0816735252737999
0.2,r0.2_1,0.19802007587885373,warm,0.12915636599063873,0.05585495010018349,0.04823482409119606,0.04492436721920967,0.044394589960575104,0.04548317939043045,0.04240062087774277,0.041359029710292816,0.03909736126661301,0.038597408682107925,0.03847350552678108,0.038752634078264236,0.03782176598906517,0.03771841526031494,0.0371268056333065,0.03715954348444939,0.037074875086545944,0.03612329065799713,0.036289460957050323,0.03633468970656395,0.036111608147621155,0.03591914847493172,0.035561446100473404,0.03573020175099373,0.03538230434060097,0.035507846623659134,0.035536229610443115,0.035558246076107025,0.035465411841869354,0.03536493703722954,0.03552081808447838
0.2,r0.2_1,0.19802007587885373,scratch,0.5307282209396362,0.2925449311733246,0.2734222710132599,0.23927655816078186,0.21210579574108124,0.1796521097421646,0.15934079885482788,0.14700530469417572,0.1351209133863449,0.12529674172401428,0.11973176151514053,0.1134873777627945,0.11075757443904877,0.10816577821969986,0.10245077311992645,0.10401362180709839,0.09465902298688889,0.09558339416980743,0.09182053804397583,0.09014242887496948,0.08730421960353851,0.08490016311407089,0.08386853337287903,0.08214136213064194,0.08132997155189514,0.08111654967069626,0.0798344761133194,0.07954024523496628,0.07790400832891464,0.07732932269573212,0.07665091007947922
0.4,r0.4_0,0.3710101297735811,warm,0.23888163268566132,0.09732035547494888,0.0830211192369461,0.0739767774939537,0.06880556046962738,0.06786477565765381,0.06562032550573349,0.06387903541326523,0.0628717690706253,0.061414189636707306,0.059635229408741,0.05885907635092735,0.05833857133984566,0.0577550046145916,0.05677128955721855,0.05619337037205696,0.05571427941322327,0.0554673932492733,0.05481075868010521,0.05450159311294556,0.054412972182035446,0.05437646806240082,0.05382191389799118,0.05396324768662453,0.053379107266664505,0.05335152894258499,0.053437359631061554,0.052864208817481995,0.05283575877547264,0.052805785089731216,0.052821673452854156
0.4,r0.4_0,0.3710101297735811,scratch,0.49165722727775574,0.2987006902694702,0.2778601050376892,0.24288445711135864,0.21944202482700348,0.19178150594234467,0.17192676663398743,0.15548263490200043,0.1445203274488449,0.13943402469158173,0.13279519975185394,0.12784284353256226,0.12170353531837463,0.1150265634059906,0.11164116114377975,0.10911783576011658,0.10435961186885834,0.10342419892549515,0.09967434406280518,0.09843607246875763,0.09494131058454514,0.0926721915602684,0.09183348715305328,0.0883636623620987,0.0886731892824173,0.08671962469816208,0.08606203645467758,0.08449044823646545,0.08356817066669464,0.08346843719482422,0.08208772540092468
0.4,r0.4_1,0.38168979305953066,warm,0.22555997967720032,0.09053133428096771,0.07540639489889145,0.0702834278345108,0.06641918420791626,0.06087041273713112,0.05977886915206909,0.05738658830523491,0.05646766349673271,0.05528851971030235,0.05458211898803711,0.05361230671405792,0.05288494750857353,0.05241210013628006,0.051231469959020615,0.05129864066839218,0.05035623535513878,0.050092317163944244,0.049862090498209,0.04936220124363899,0.04952128976583481,0.048957325518131256,0.04896153137087822,0.04858545586466789,0.04837146773934364,0.04813253507018089,0.047807611525058746,0.04775623232126236,0.04760202765464783,0.04778878018260002,0.04762924462556839
0.4,r0.4_1,0.38168979305953066,scratch,0.521186888217926,0.2873474657535553,0.2616632878780365,0.23269598186016083,0.1926867514848709,0.16801439225673676,0.15242032706737518,0.14058777689933777,0.13108153641223907,0.12386835366487503,0.11866159737110138,0.11240766942501068,0.10907360911369324,0.10623877495527267,0.09932027012109756,0.0989365354180336,0.09362950921058655,0.09275587648153305,0.08989793062210083,0.08964120596647263,0.08655185252428055,0.08450736850500107,0.08383956551551819,0.08170851320028305,0.0818205252289772,0.08024029433727264,0.08063951134681702,0.07869447767734528,0.07788770645856857,0.0768713727593422,0.07582809031009674
